date,Region,confirmed,last_day,1_day_change,3_day_change,7_day_change,14_day_change,Population,Infection_rate
2020-06-07,USA_Missouri,90,289,122,46,122,130,6062476,1.4845419594238394
2020-06-08,USA_Missouri,223,90,-199,-198,-83,-159,6062476,3.6783650772390684
2020-06-09,USA_Missouri,211,223,133,56,9,68,6062476,3.48042614931589
2020-06-10,USA_Missouri,188,211,-12,-78,-57,39,6062476,3.1010432041297977
2020-06-11,USA_Missouri,192,188,-23,98,-55,37,6062476,3.167022846770857
2020-06-12,USA_Missouri,51,192,4,-31,-96,-19,6062476,0.841240443673509
2020-06-13,USA_Missouri,235,51,-141,-160,-116,-99,6062476,3.8763040051622473
2020-06-14,USA_Missouri,30,235,184,47,-54,68,6062476,0.4948473198079465
2020-06-15,USA_Missouri,349,30,-205,-162,-60,-143,6062476,5.756723820432444
2020-06-16,USA_Missouri,246,349,319,298,126,135,6062476,4.0577480224251605
2020-06-17,USA_Missouri,212,246,-103,11,35,-22,6062476,3.496921059976155
2020-06-18,USA_Missouri,302,212,-34,182,24,-31,6062476,4.981463019399994
2020-06-19,USA_Missouri,296,302,90,-47,110,14,6062476,4.882493555438405
2020-06-20,USA_Missouri,390,296,-6,50,245,129,6062476,6.433015157503305
2020-06-21,USA_Missouri,403,390,94,178,155,101,6062476,6.647448996086748
2020-06-22,USA_Missouri,133,403,13,101,373,313,6062476,2.193823117815229
2020-06-23,USA_Missouri,412,133,-270,-163,-216,-90,6062476,6.795903192029131
2020-06-24,USA_Missouri,118,412,279,22,166,201,6062476,1.946399457911256
2020-06-25,USA_Missouri,514,118,-294,-285,-94,-70,6062476,8.47838407937615
2020-06-26,USA_Missouri,579,514,396,381,212,322,6062476,9.550553272293367
2020-06-27,USA_Missouri,356,579,65,167,283,528,6062476,5.8721881950542985
2020-06-28,USA_Missouri,224,356,-223,238,-34,121,6062476,3.6948599878993336
2020-06-29,USA_Missouri,519,224,-132,-290,-179,194,6062476,8.560858632677474
2020-06-30,USA_Missouri,497,519,295,-60,386,170,6062476,8.197970598151645
2020-07-01,USA_Missouri,292,497,-22,141,85,251,6062476,4.816513912797346
2020-07-02,USA_Missouri,532,292,-205,68,174,80,6062476,8.775292471260917
2020-07-03,USA_Missouri,524,532,240,13,18,230,6062476,8.643333185978799
2020-07-04,USA_Missouri,423,524,-8,27,-55,228,6062476,6.977347209292044
2020-07-05,USA_Missouri,233,423,-101,131,67,33,6062476,3.8433141838417173
2020-07-06,USA_Missouri,395,233,-190,-299,9,-170,6062476,6.515489710804629
2020-07-07,USA_Missouri,707,395,162,-129,-124,262,6062476,11.66190183680727
2020-07-08,USA_Missouri,672,707,312,284,210,295,6062476,11.084579963698001
2020-07-09,USA_Missouri,820,672,-35,439,380,554,6062476,13.525826741417202
2020-07-10,USA_Missouri,659,820,148,425,288,306,6062476,10.870146125114557
2020-07-11,USA_Missouri,537,659,-161,-48,135,80,6062476,8.857767024562241
2020-07-12,USA_Missouri,274,537,-122,-135,114,181,6062476,4.519605520912577
2020-07-13,USA_Missouri,409,274,-263,-546,41,50,6062476,6.746418460048337
2020-07-14,USA_Missouri,951,409,135,-250,14,-110,6062476,15.686660037911903
2020-07-15,USA_Missouri,817,951,542,414,244,454,6062476,13.47634200943641
2020-07-16,USA_Missouri,816,817,-134,543,145,525,6062476,13.459847098776144
2020-07-17,USA_Missouri,865,816,-1,407,-4,284,6062476,14.268097721129122
2020-07-18,USA_Missouri,966,865,49,-86,206,341,6062476,15.934083697815877
2020-07-19,USA_Missouri,817,966,101,149,429,543,6062476,13.47634200943641
2020-07-20,USA_Missouri,581,817,-149,1,543,584,6062476,9.583543093613896
2020-07-21,USA_Missouri,1092,581,-236,-284,172,186,6062476,18.01244244100925
2020-07-22,USA_Missouri,1303,1092,511,126,141,385,6062476,21.49286859032514
2020-07-23,USA_Missouri,1563,1303,211,486,486,631,6062476,25.78154536199401
2020-07-24,USA_Missouri,1575,1563,260,982,747,743,6062476,25.97948428991719
2020-07-25,USA_Missouri,1399,1575,12,483,710,916,6062476,23.07638001371057
2020-07-26,USA_Missouri,1126,1399,-176,96,433,862,6062476,18.57326940345826
2020-07-27,USA_Missouri,1329,1126,-273,-437,309,852,6062476,21.921736267492026
2020-07-28,USA_Missouri,1692,1329,203,-246,748,920,6062476,27.909388837168176
2020-07-29,USA_Missouri,1761,1692,363,293,600,741,6062476,29.047537672726456
2020-07-30,USA_Missouri,2197,1761,69,635,458,944,6062476,36.23931872060194
2020-07-31,USA_Missouri,1477,2197,436,868,634,1381,6062476,24.36298304521123
2020-08-01,USA_Missouri,1016,1477,-720,-215,-98,612,6062476,16.758829230829118
2020-08-02,USA_Missouri,552,1016,-461,-745,-383,50,6062476,9.105190684466216
2020-08-03,USA_Missouri,1030,552,-464,-1645,-574,-265,6062476,16.989757980072827
2020-08-04,USA_Missouri,1208,1030,478,-447,-299,449,6062476,19.925852077599977
2020-08-05,USA_Missouri,1192,1208,178,192,-484,116,6062476,19.66193350703574
2020-08-06,USA_Missouri,1159,1192,-16,640,-569,-111,6062476,19.117601455246998
2020-08-07,USA_Missouri,1064,1159,-33,129,-1038,-404,6062476,17.550584942521834
2020-08-08,USA_Missouri,184,1064,-95,-144,-413,-511,6062476,3.0350635614887382
2020-08-09,USA_Missouri,1362,184,-880,-1008,-832,-1215,6062476,22.46606831928077
2020-08-10,USA_Missouri,976,1362,1178,203,810,236,6062476,16.099032804418524
2020-08-11,USA_Missouri,1081,976,-386,-88,-54,-353,6062476,17.830998423746337
2020-08-12,USA_Missouri,1516,1081,105,897,-127,-611,6062476,25.00628456096156
2020-08-13,USA_Missouri,1473,1516,435,154,324,-245,6062476,24.29700340257017
2020-08-14,USA_Missouri,1364,1473,-43,497,314,-724,6062476,22.4990581406013
2020-08-15,USA_Missouri,1211,1364,-109,283,300,-113,6062476,19.97533680958077
2020-08-16,USA_Missouri,1192,1211,-153,-305,1027,195,6062476,19.66193350703574
2020-08-17,USA_Missouri,1029,1192,-19,-281,-170,640,6062476,16.973263069412564
2020-08-18,USA_Missouri,830,1029,-163,-335,53,-1,6062476,13.69077584801985
2020-08-19,USA_Missouri,1230,830,-199,-381,-251,-378,6062476,20.288740112125804
2020-08-20,USA_Missouri,1068,1230,400,38,-286,38,6062476,17.616564585162894
2020-08-21,USA_Missouri,1270,1068,-162,39,-405,-91,6062476,20.948536538536402
2020-08-22,USA_Missouri,1329,1270,202,440,-94,206,6062476,21.921736267492026
2020-01-22,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-23,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-24,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-25,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-26,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-27,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-28,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-29,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-30,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-01-31,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-01,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-02,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-03,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-04,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-05,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-06,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-07,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-08,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-09,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-10,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-11,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-12,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-13,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-14,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-15,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-16,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-17,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-18,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-19,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-20,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-21,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-22,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-23,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-24,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-25,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-26,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-27,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-28,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-02-29,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-01,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-02,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-03,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-04,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-05,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-06,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-07,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-08,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-09,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-10,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-11,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-12,USA_Montana,0,0,0,0,0,0,1062402,0.0
2020-03-13,USA_Montana,1,0,0,0,0,0,1062402,0.09412632882844724
2020-03-14,USA_Montana,4,1,1,1,1,1,1062402,0.37650531531378895
2020-03-15,USA_Montana,1,4,3,4,4,4,1062402,0.09412632882844724
2020-03-16,USA_Montana,0,1,-3,1,1,1,1062402,0.0
2020-03-17,USA_Montana,2,0,-1,-1,0,0,1062402,0.18825265765689447
2020-03-18,USA_Montana,2,2,2,-2,2,2,1062402,0.18825265765689447
2020-03-19,USA_Montana,1,2,0,1,2,2,1062402,0.09412632882844724
2020-03-20,USA_Montana,9,1,-1,1,1,1,1062402,0.8471369594560251
2020-03-21,USA_Montana,7,9,8,7,8,9,1062402,0.6588843017991306
2020-03-22,USA_Montana,7,7,-2,5,3,7,1062402,0.6588843017991306
2020-03-23,USA_Montana,0,7,0,6,6,7,1062402,0.0
2020-03-24,USA_Montana,17,0,-7,-9,0,0,1062402,1.600147590083603
2020-03-25,USA_Montana,14,17,17,10,15,17,1062402,1.3177686035982612
2020-03-26,USA_Montana,25,14,-3,7,12,14,1062402,2.353158220711181
2020-03-27,USA_Montana,19,25,11,25,24,25,1062402,1.7884002477404977
2020-03-28,USA_Montana,20,19,-6,2,10,18,1062402,1.8825265765689447
2020-03-29,USA_Montana,25,20,1,6,13,16,1062402,2.353158220711181
2020-03-30,USA_Montana,17,25,5,0,18,24,1062402,1.600147590083603
2020-03-31,USA_Montana,27,17,-8,-2,17,17,1062402,2.5414108783680756
2020-04-01,USA_Montana,10,27,10,7,10,25,1062402,0.9412632882844724
2020-04-02,USA_Montana,33,10,-17,-15,-4,8,1062402,3.1061688513387584
2020-04-03,USA_Montana,2,33,23,16,8,32,1062402,0.18825265765689447
2020-04-04,USA_Montana,22,2,-31,-25,-17,-7,1062402,2.070779234225839
2020-04-05,USA_Montana,21,22,20,12,2,15,1062402,1.976652905397392
2020-04-06,USA_Montana,13,21,-1,-12,-4,14,1062402,1.2236422747698141
2020-04-07,USA_Montana,20,13,-8,11,-4,13,1062402,1.8825265765689447
2020-04-08,USA_Montana,13,20,7,-2,-7,3,1062402,1.2236422747698141
2020-04-09,USA_Montana,22,13,-7,-8,3,-1,1062402,2.070779234225839
2020-04-10,USA_Montana,11,22,9,9,-11,-3,1062402,1.0353896171129195
2020-04-11,USA_Montana,12,11,-11,-9,9,-8,1062402,1.1295159459413668
2020-04-12,USA_Montana,10,12,1,-1,-10,-8,1062402,0.9412632882844724
2020-04-13,USA_Montana,7,10,-2,-12,-11,-15,1062402,0.6588843017991306
2020-04-14,USA_Montana,5,7,-3,-4,-6,-10,1062402,0.4706316441422362
2020-04-15,USA_Montana,5,5,-2,-7,-15,-22,1062402,0.4706316441422362
2020-04-16,USA_Montana,11,5,0,-5,-8,-5,1062402,1.0353896171129195
2020-04-17,USA_Montana,7,11,6,4,-11,-22,1062402,0.6588843017991306
2020-04-18,USA_Montana,4,7,-4,2,-4,5,1062402,0.37650531531378895
2020-04-19,USA_Montana,7,4,-3,-1,-8,-18,1062402,0.6588843017991306
2020-04-20,USA_Montana,0,7,3,-4,-3,-14,1062402,0.0
2020-04-21,USA_Montana,4,0,-7,-7,-7,-13,1062402,0.37650531531378895
2020-04-22,USA_Montana,2,4,4,0,-1,-16,1062402,0.18825265765689447
2020-04-23,USA_Montana,3,2,-2,-5,-3,-11,1062402,0.2823789864853417
2020-04-24,USA_Montana,2,3,1,3,-8,-19,1062402,0.18825265765689447
2020-04-25,USA_Montana,1,2,-1,-2,-5,-9,1062402,0.09412632882844724
2020-04-26,USA_Montana,3,1,-1,-1,-3,-11,1062402,0.2823789864853417
2020-04-27,USA_Montana,1,3,2,0,-4,-7,1062402,0.09412632882844724
2020-04-28,USA_Montana,2,1,-2,-1,1,-6,1062402,0.18825265765689447
2020-04-29,USA_Montana,0,2,1,1,-2,-3,1062402,0.0
2020-04-30,USA_Montana,2,0,-2,-3,-2,-5,1062402,0.18825265765689447
2020-05-01,USA_Montana,0,2,2,1,-1,-9,1062402,0.0
2020-05-02,USA_Montana,2,0,-2,-2,-2,-7,1062402,0.18825265765689447
2020-05-03,USA_Montana,0,2,2,2,1,-2,1062402,0.0
2020-05-04,USA_Montana,2,0,-2,-2,-3,-7,1062402,0.18825265765689447
2020-05-05,USA_Montana,0,2,2,2,1,2,1062402,0.0
2020-05-06,USA_Montana,0,0,-2,-2,-2,-4,1062402,0.0
2020-05-07,USA_Montana,0,0,0,0,0,-2,1062402,0.0
2020-05-08,USA_Montana,2,0,0,-2,-2,-3,1062402,0.18825265765689447
2020-05-09,USA_Montana,0,2,2,2,2,0,1062402,0.0
2020-05-10,USA_Montana,0,0,-2,0,-2,-1,1062402,0.0
2020-05-11,USA_Montana,1,0,0,0,0,-3,1062402,0.09412632882844724
2020-05-12,USA_Montana,2,1,1,-1,-1,0,1062402,0.18825265765689447
2020-05-13,USA_Montana,1,2,1,2,2,0,1062402,0.09412632882844724
2020-05-14,USA_Montana,0,1,-1,1,1,1,1062402,0.0
2020-05-15,USA_Montana,4,0,-1,-1,0,-2,1062402,0.37650531531378895
2020-05-16,USA_Montana,2,4,4,2,2,4,1062402,0.18825265765689447
2020-05-17,USA_Montana,0,2,-2,1,2,0,1062402,0.0
2020-05-18,USA_Montana,2,0,-2,0,0,0,1062402,0.18825265765689447
2020-05-19,USA_Montana,1,2,2,-2,1,0,1062402,0.09412632882844724
2020-05-20,USA_Montana,7,1,-1,-1,-1,1,1062402,0.6588843017991306
2020-05-21,USA_Montana,1,7,6,7,6,7,1062402,0.09412632882844724
2020-05-22,USA_Montana,0,1,-6,-1,1,1,1062402,0.0
2020-05-23,USA_Montana,0,0,-1,-1,-4,-2,1062402,0.0
2020-05-24,USA_Montana,0,0,0,-7,-2,0,1062402,0.0
2020-05-25,USA_Montana,0,0,0,-1,0,0,1062402,0.0
2020-05-26,USA_Montana,0,0,0,0,-2,-1,1062402,0.0
2020-05-27,USA_Montana,2,0,0,0,-1,-2,1062402,0.18825265765689447
2020-05-28,USA_Montana,4,2,2,2,-5,1,1062402,0.37650531531378895
2020-05-29,USA_Montana,8,4,2,4,3,4,1062402,0.7530106306275779
2020-05-30,USA_Montana,12,8,4,8,8,4,1062402,1.1295159459413668
2020-05-31,USA_Montana,10,12,4,10,12,10,1062402,0.9412632882844724
2020-06-01,USA_Montana,4,10,-2,6,10,10,1062402,0.37650531531378895
2020-06-02,USA_Montana,4,4,-6,-4,4,2,1062402,0.37650531531378895
2020-06-03,USA_Montana,2,4,0,-8,4,3,1062402,0.18825265765689447
2020-06-04,USA_Montana,14,2,-2,-8,0,-5,1062402,1.3177686035982612
2020-06-05,USA_Montana,2,14,12,10,10,13,1062402,0.18825265765689447
2020-06-06,USA_Montana,0,2,-12,-2,-6,2,1062402,0.0
2020-06-07,USA_Montana,5,0,-2,-2,-12,0,1062402,0.4706316441422362
2020-06-08,USA_Montana,3,5,5,-9,-5,5,1062402,0.2823789864853417
2020-06-09,USA_Montana,6,3,-2,1,-1,3,1062402,0.5647579729706834
2020-06-10,USA_Montana,7,6,3,6,2,6,1062402,0.6588843017991306
2020-06-11,USA_Montana,2,7,1,2,5,5,1062402,0.18825265765689447
2020-06-12,USA_Montana,10,2,-5,-1,-12,-2,1062402,0.9412632882844724
2020-06-13,USA_Montana,15,10,8,4,8,2,1062402,1.4118949324267085
2020-06-14,USA_Montana,13,15,5,8,15,3,1062402,1.2236422747698141
2020-06-15,USA_Montana,8,13,-2,11,8,3,1062402,0.7530106306275779
2020-06-16,USA_Montana,5,8,-5,-2,5,4,1062402,0.4706316441422362
2020-06-17,USA_Montana,16,5,-3,-10,-1,1,1062402,1.5060212612551558
2020-06-18,USA_Montana,25,16,11,3,9,14,1062402,2.353158220711181
2020-06-19,USA_Montana,11,25,9,17,23,11,1062402,1.0353896171129195
2020-06-20,USA_Montana,32,11,-14,6,1,9,1062402,3.0120425225103116
2020-06-21,USA_Montana,19,32,21,16,17,32,1062402,1.7884002477404977
2020-06-22,USA_Montana,17,19,-13,-6,6,14,1062402,1.600147590083603
2020-06-23,USA_Montana,9,17,-2,6,9,14,1062402,0.8471369594560251
2020-06-24,USA_Montana,23,9,-8,-23,4,3,1062402,2.1649055630542864
2020-06-25,USA_Montana,37,23,14,4,7,16,1062402,3.4826741666525476
2020-06-26,USA_Montana,26,37,14,20,12,35,1062402,2.4472845495396283
2020-06-27,USA_Montana,23,26,-11,17,15,16,1062402,2.1649055630542864
2020-06-28,USA_Montana,11,23,-3,0,-9,8,1062402,1.0353896171129195
2020-06-29,USA_Montana,56,11,-12,-26,-8,-2,1062402,5.271074414393045
2020-06-30,USA_Montana,48,56,45,30,39,48,1062402,4.518063783765467
2020-07-01,USA_Montana,49,48,-8,25,39,43,1062402,4.612190112593915
2020-07-02,USA_Montana,67,49,1,38,26,33,1062402,6.306464031505965
2020-07-03,USA_Montana,45,67,18,11,30,42,1062402,4.2356847972801255
2020-07-04,USA_Montana,39,45,-22,-3,19,34,1062402,3.670926824309442
2020-07-05,USA_Montana,45,39,-6,-10,16,7,1062402,4.2356847972801255
2020-07-06,USA_Montana,37,45,6,-22,34,26,1062402,3.4826741666525476
2020-07-07,USA_Montana,78,37,-8,-8,-19,20,1062402,7.341853648618884
2020-07-08,USA_Montana,44,78,41,39,30,69,1062402,4.141558468451678
2020-07-09,USA_Montana,95,44,-34,-1,-5,21,1062402,8.942001238702487
2020-07-10,USA_Montana,127,95,51,58,28,58,1062402,11.954043761212798
2020-07-11,USA_Montana,84,127,32,49,82,101,1062402,7.906611621589568
2020-07-12,USA_Montana,81,84,-43,40,45,61,1062402,7.624232635104226
2020-07-13,USA_Montana,85,81,-3,-14,36,70,1062402,8.000737950418015
2020-07-14,USA_Montana,109,85,4,-42,48,29,1062402,10.259769842300749
2020-07-15,USA_Montana,144,109,24,25,31,61,1062402,13.554191351296401
2020-07-16,USA_Montana,135,144,35,63,100,95,1062402,12.707054391840376
2020-07-17,USA_Montana,135,135,-9,50,40,68,1062402,12.707054391840376
2020-07-18,USA_Montana,105,135,0,26,8,90,1062402,9.88326452698696
2020-07-19,USA_Montana,62,105,-30,-39,21,66,1062402,5.835832387363729
2020-07-20,USA_Montana,87,62,-43,-73,-19,17,1062402,8.18899060807491
2020-07-21,USA_Montana,91,87,25,-48,2,50,1062402,8.5654959233887
2020-07-22,USA_Montana,101,91,4,-14,-18,13,1062402,9.50675921167317
2020-07-23,USA_Montana,97,101,10,39,-43,57,1062402,9.130253896359383
2020-07-24,USA_Montana,129,97,-4,10,-38,2,1062402,12.142296418869693
2020-07-25,USA_Montana,221,129,32,38,-6,2,1062402,20.80191867108684
2020-07-26,USA_Montana,82,221,92,120,116,137,1062402,7.718358963932673
2020-07-27,USA_Montana,39,82,-139,-15,20,1,1062402,3.670926824309442
2020-07-28,USA_Montana,94,39,-43,-90,-48,-46,1062402,8.84787490987404
2020-07-29,USA_Montana,202,94,55,-127,3,-15,1062402,19.01351842334634
2020-07-30,USA_Montana,138,202,108,120,101,58,1062402,12.98943337832572
2020-07-31,USA_Montana,151,138,-64,99,41,3,1062402,14.213075653095533
2020-08-01,USA_Montana,116,151,13,57,22,16,1062402,10.918654144099879
2020-08-02,USA_Montana,112,116,-35,-86,-105,11,1062402,10.54214882878609
2020-08-03,USA_Montana,40,112,-4,-26,30,50,1062402,3.7650531531378895
2020-08-04,USA_Montana,81,40,-72,-111,1,-47,1062402,7.624232635104226
2020-08-05,USA_Montana,115,81,41,-35,-13,-10,1062402,10.824527815271432
2020-08-06,USA_Montana,173,115,34,3,-87,14,1062402,16.28385488732137
2020-08-07,USA_Montana,155,173,58,133,35,76,1062402,14.58958096840932
2020-08-08,USA_Montana,132,155,-18,74,4,26,1062402,12.424675405355034
2020-08-09,USA_Montana,63,132,-23,17,16,-89,1062402,5.929958716192176
2020-08-10,USA_Montana,65,63,-69,-110,-49,-19,1062402,6.1182113738490695
2020-08-11,USA_Montana,87,65,2,-90,25,26,1062402,8.18899060807491
2020-08-12,USA_Montana,164,87,22,-45,6,-7,1062402,15.436717927865345
2020-08-13,USA_Montana,139,164,77,101,49,-38,1062402,13.083559707154167
2020-08-14,USA_Montana,134,139,-25,74,-34,1,1062402,12.61292806301193
2020-08-15,USA_Montana,118,134,-5,47,-21,-17,1062402,11.106906801756773
2020-08-16,USA_Montana,91,118,-16,-46,-14,2,1062402,8.5654959233887
2020-08-17,USA_Montana,42,91,-27,-48,28,-21,1062402,3.953305810794784
2020-08-18,USA_Montana,54,42,-49,-92,-23,2,1062402,5.082821756736151
2020-08-19,USA_Montana,110,54,12,-64,-33,-27,1062402,10.353896171129195
2020-08-20,USA_Montana,116,110,56,19,-54,-5,1062402,10.918654144099879
2020-08-21,USA_Montana,144,116,6,74,-23,-57,1062402,13.554191351296401
2020-08-22,USA_Montana,160,144,28,90,10,-11,1062402,15.060212612551558
2020-01-22,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-23,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-24,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-25,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-26,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-27,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-28,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-29,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-30,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-01-31,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-01,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-02,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-03,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-04,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-05,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-06,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-07,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-08,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-09,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-10,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-11,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-12,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-13,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-14,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-15,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-16,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-17,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-18,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-19,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-20,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-21,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-22,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-23,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-24,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-25,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-26,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-27,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-28,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-02-29,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-03-01,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-03-02,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-03-03,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-03-04,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-03-05,USA_Nebraska,0,0,0,0,0,0,1902628,0.0
2020-03-06,USA_Nebraska,1,0,0,0,0,0,1902628,0.05255888171518552
2020-03-07,USA_Nebraska,0,1,1,1,1,1,1902628,0.0
2020-03-08,USA_Nebraska,0,0,-1,0,0,0,1902628,0.0
2020-03-09,USA_Nebraska,2,0,0,0,0,0,1902628,0.10511776343037103
2020-03-10,USA_Nebraska,0,2,2,1,2,2,1902628,0.0
2020-03-11,USA_Nebraska,2,0,-2,0,0,0,1902628,0.10511776343037103
2020-03-12,USA_Nebraska,5,2,2,2,2,2,1902628,0.2627944085759276
2020-03-13,USA_Nebraska,4,5,3,3,5,5,1902628,0.21023552686074207
2020-03-14,USA_Nebraska,4,4,-1,4,3,4,1902628,0.21023552686074207
2020-03-15,USA_Nebraska,0,4,0,2,4,4,1902628,0.0
2020-03-16,USA_Nebraska,1,0,-4,-5,0,0,1902628,0.05255888171518552
2020-03-17,USA_Nebraska,5,1,1,-3,-1,1,1902628,0.2627944085759276
2020-03-18,USA_Nebraska,1,5,4,1,5,5,1902628,0.05255888171518552
2020-03-19,USA_Nebraska,5,1,-4,1,-1,1,1902628,0.2627944085759276
2020-03-20,USA_Nebraska,8,5,4,4,0,5,1902628,0.42047105372148413
2020-03-21,USA_Nebraska,1,8,3,3,4,7,1902628,0.05255888171518552
2020-03-22,USA_Nebraska,13,1,-7,0,-3,1,1902628,0.6832654622974118
2020-03-23,USA_Nebraska,0,13,12,8,13,13,1902628,0.0
2020-03-24,USA_Nebraska,15,0,-13,-8,-1,-2,1902628,0.7883832257277827
2020-03-25,USA_Nebraska,5,15,15,14,10,15,1902628,0.2627944085759276
2020-03-26,USA_Nebraska,3,5,-10,-8,4,3,1902628,0.15767664514555657
2020-03-27,USA_Nebraska,8,3,-2,3,-2,-2,1902628,0.42047105372148413
2020-03-28,USA_Nebraska,14,8,5,-7,0,4,1902628,0.7358243440125973
